Tenure,Contacts,Gender_Male,Gender_Female,Gender_Nonbinary,Email,MonthlyCharge,Bandwidth_GB_Year,Age
0.8683136765396617,1.0,1.0,0.0,0.0,0.2777777777777778,0.11894116743134447,0.8076807058580768,0.4084507042253521
0.9029845773086752,0.3333333333333333,0.0,1.0,0.0,0.4444444444444444,0.5947279133085126,0.7890816788840246,0.7183098591549296
0.5513042334406757,0.0,1.0,0.0,0.0,0.5555555555555556,0.7142693236945684,0.5524551152526004,0.23943661971830987
0.988925621893219,0.0,1.0,0.0,0.0,0.38888888888888895,0.059515973044999726,0.8072465028259762,0.9154929577464789
0.7604386674366841,0.0,0.0,1.0,0.0,0.4444444444444444,0.2855580683936215,0.6378510775115038,1.0
0.24721989820190293,0.0,1.0,0.0,0.0,0.888888888888889,0.7263869424434138,0.30253950718883144,0.3943661971830986
0.628521495721713,0.0,1.0,0.0,0.0,0.2777777777777778,0.3804917062205253,0.5655771057537363,0.3943661971830986
0.9581223801066442,0.0,0.0,0.0,1.0,0.2777777777777778,0.3329656528049637,0.8346267068046955,0.2535211267605634
0.17840720762415094,0.0,1.0,0.0,0.0,0.22222222222222218,0.43999577051381566,0.19534355078007534,0.7746478873239436
0.9706612854566662,1.0,1.0,0.0,0.0,0.4444444444444444,0.47563040485392916,0.8470024109068778,0.23943661971830987
0.9964023447418633,0.0,1.0,0.0,0.0,0.38888888888888895,0.5350685404327029,0.8981116690173144,0.2816901408450705
0.11267953537431231,0.3333333333333333,1.0,0.0,0.0,0.5,0.2855742448841575,0.1866870540267178,0.9718309859154929
0.8481693141709317,0.3333333333333333,1.0,0.0,0.0,0.33333333333333337,0.22590583220481297,0.7835682826030533,0.4225352112676056
0.9702612799391818,0.6666666666666666,0.0,1.0,0.0,0.4444444444444444,0.39245326941361214,0.8977567534838703,0.8450704225352114
0.7784017321120046,0.6666666666666666,0.0,1.0,0.0,0.5,0.11887550991093371,0.6826558540374317,0.9577464788732394
0.7940674411550398,0.6666666666666666,0.0,1.0,0.0,0.38888888888888895,0.27359555364226795,0.726742117806081,0.9436619718309859
0.7290399244783048,0.3333333333333333,0.0,1.0,0.0,0.611111111111111,0.5123053635737853,0.6606670867378377,0.7887323943661971
0.9808894547081489,0.0,0.0,1.0,0.0,0.11111111111111113,0.26168442303732276,0.8223801107558526,0.7323943661971831
0.7627357413749432,1.0,1.0,0.0,0.0,0.611111111111111,0.43991271375049623,0.7507013886577186,0.5211267605633803
0.07037512086156147,0.3333333333333333,0.0,0.0,1.0,0.5,0.8214752084886764,0.12198196120386898,0.676056338028169
0.9532483692149001,0.0,1.0,0.0,0.0,0.5555555555555556,0.40435583599415603,0.8956404922862383,0.7323943661971831
0.0659484541684381,0.0,0.0,1.0,0.0,0.4444444444444444,0.6067066045504022,0.11240680630298211,0.08450704225352113
